time,Stimeseries
12.8,6.22309e7
12.9,6.23512e7
13.0,6.24728e7
13.100000000000001,6.25966e7
13.200000000000001,6.27127e7
13.3,6.28364e7
13.4,6.29596e7
13.5,6.30838e7
13.600000000000001,6.32074e7
13.700000000000001,6.33302e7
13.8,6.34497e7
13.9,6.35709e7
14.0,6.36942e7
14.100000000000001,6.38174e7
14.200000000000001,6.39471e7
14.3,6.4076e7
14.4,6.42031e7
14.5,6.4339e7
14.600000000000001,6.447e7
14.700000000000001,6.45957e7
14.8,6.47219e7
14.9,6.48441e7
15.0,6.49795e7
15.100000000000001,6.51017e7
15.200000000000001,6.52333e7
15.3,6.53662e7
15.4,6.54963e7
15.5,6.56271e7
15.600000000000001,6.57534e7
15.700000000000001,6.58861e7
15.8,6.60158e7
15.9,6.6146e7
16.0,6.62767e7
16.1,6.6402e7
16.2,6.65322e7
16.3,6.66551e7
16.400000000000002,6.67942e7
16.5,6.69344e7
16.6,6.7074e7
16.7,6.7211e7
16.8,6.7352e7
16.900000000000002,6.74798e7
17.0,6.76139e7
17.1,6.77507e7
17.2,6.78856e7
17.3,6.80212e7
17.400000000000002,6.81587e7
17.5,6.82904e7
17.6,6.84332e7
17.7,6.85723e7
17.8,6.87086e7
17.900000000000002,6.88499e7
18.0,6.89942e7
18.1,6.91422e7
18.2,6.92855e7
18.3,6.94248e7
18.400000000000002,6.95678e7
18.5,6.97167e7
18.6,6.98644e7
18.7,7.00134e7
18.8,7.01527e7
18.900000000000002,7.02949e7
19.0,7.04391e7
19.1,7.05877e7
19.200000000000003,7.07238e7
19.3,7.08717e7
19.400000000000002,7.10163e7
19.5,7.1165e7
19.6,7.13168e7
19.700000000000003,7.14656e7
19.8,7.16197e7
19.900000000000002,7.17712e7
20.0,7.1924e7
20.1,7.20703e7
20.200000000000003,7.22205e7
20.3,7.23731e7
20.400000000000002,7.25286e7
20.5,7.2687e7
20.6,7.28368e7
20.700000000000003,7.29884e7
20.8,7.31486e7
20.900000000000002,7.32984e7
21.0,7.3458e7
21.1,7.36155e7
21.200000000000003,7.37752e7
21.3,7.3938e7
21.400000000000002,7.40926e7
21.5,7.42463e7
21.6,7.44105e7
21.700000000000003,7.45619e7
21.8,7.47187e7
21.900000000000002,7.48832e7
22.0,7.50463e7
22.1,7.52124e7
22.200000000000003,7.53748e7
22.3,7.55409e7
22.400000000000002,7.57035e7
22.5,7.58805e7
22.6,7.60456e7
22.700000000000003,7.62092e7
22.8,7.63784e7
22.900000000000002,7.65496e7
23.0,7.67189e7
23.1,7.68883e7
23.200000000000003,7.70573e7
23.3,7.72272e7
23.400000000000002,7.73998e7
23.5,7.75694e7
23.6,7.77434e7
23.700000000000003,7.79276e7
23.8,7.81077e7
23.900000000000002,7.82785e7
24.0,7.84575e7
24.1,7.86342e7
24.200000000000003,7.88147e7
24.3,7.8991e7
24.400000000000002,7.91694e7
24.5,7.93409e7
24.6,7.95222e7
24.700000000000003,7.97063e7
24.8,7.98857e7
24.900000000000002,8.00657e7
25.0,8.02418e7
25.1,8.04229e7
25.200000000000003,8.06026e7
25.3,8.07863e7
25.400000000000002,8.09694e7
25.5,8.11605e7
25.6,8.13482e7
25.700000000000003,8.15343e7
25.8,8.17262e7
25.900000000000002,8.1918e7
26.0,8.21036e7
26.1,8.22875e7
26.200000000000003,8.24653e7
26.3,8.26372e7
26.400000000000002,8.27979e7
26.5,8.29271e7
26.6,8.30197e7
26.700000000000003,8.30643e7
26.8,8.30387e7
26.900000000000002,8.29474e7
27.0,8.27568e7
27.1,8.24658e7
27.200000000000003,8.20277e7
27.3,8.14681e7
27.400000000000002,8.07702e7
27.5,7.9943e7
27.6,7.89598e7
27.700000000000003,7.78336e7
27.8,7.65718e7
27.900000000000002,7.51934e7
28.0,7.37219e7
28.1,7.21022e7
28.200000000000003,7.04374e7
28.3,6.87099e7
28.400000000000002,6.69253e7
28.5,6.5091e7
28.6,6.3229e7
28.700000000000003,6.13647e7
28.8,5.95038e7
28.900000000000002,5.763e7
29.0,5.57465e7
29.1,5.39219e7
29.200000000000003,5.21027e7
29.3,5.0288e7
29.400000000000002,4.85143e7
29.5,4.67777e7
29.6,4.51056e7
29.700000000000003,4.34674e7
29.8,4.19025e7
29.900000000000002,4.03305e7
30.0,3.88264e7
30.1,3.73747e7
30.200000000000003,3.59798e7
30.3,3.46406e7
30.400000000000002,3.3328e7
30.5,3.20783e7
30.6,3.08807e7
30.700000000000003,2.973e7
30.8,2.8632e7
30.900000000000002,2.75505e7
31.0,2.65298e7
31.1,2.55414e7
31.200000000000003,2.46037e7
31.3,2.37106e7
31.400000000000002,2.28684e7
31.5,2.2028e7
31.6,2.12375e7
31.700000000000003,2.04779e7
31.8,1.97554e7
31.900000000000002,1.90707e7
32.0,1.8414e7
32.1,1.77926e7
32.2,1.71945e7
32.300000000000004,1.66174e7
32.4,1.60672e7
32.5,1.55545e7
32.6,1.50498e7
32.7,1.45717e7
32.800000000000004,1.41174e7
32.9,1.36843e7
33.0,1.32852e7
33.1,1.28866e7
33.2,1.25104e7
33.300000000000004,1.21371e7
33.4,1.17941e7
33.5,1.14539e7
33.6,1.11356e7
33.7,1.08171e7
33.800000000000004,1.05353e7
33.9,1.02568e7
34.0,9.9875e6
34.1,9.7292e6
34.2,9.4923e6
34.300000000000004,9.255e6
34.4,9.0156e6
34.5,8.7998e6
34.6,8.597e6
34.7,8.3957e6
34.800000000000004,8.195e6
34.9,8.0006e6
35.0,7.8251e6
35.1,7.6543e6
35.2,7.4933e6
35.300000000000004,7.3324e6
35.4,7.1806e6
35.5,7.0348e6
35.6,6.8917e6
35.7,6.7532e6
35.800000000000004,6.62e6
35.9,6.4898e6
36.0,6.3672e6
36.1,6.2491e6
36.2,6.1354e6
36.300000000000004,6.0241e6
36.4,5.9229e6
36.5,5.8188e6
36.6,5.72e6
36.7,5.6265e6
36.800000000000004,5.5309e6
36.9,5.444e6
37.0,5.3526e6
37.1,5.2698e6
37.2,5.196e6
37.300000000000004,5.1221e6
37.4,5.0441e6
37.5,4.97e6
37.6,4.8956e6
37.7,4.8259e6
37.800000000000004,4.7674e6
37.9,4.7e6
38.0,4.6388e6
38.1,4.5799e6
38.2,4.5237e6
38.300000000000004,4.4638e6
38.400000000000006,4.4113e6
38.5,4.3575e6
38.6,4.309e6
38.7,4.2598e6
38.800000000000004,4.2113e6
38.900000000000006,4.162e6
39.0,4.1168e6
39.1,4.0744e6
39.2,4.0315e6
39.300000000000004,3.9855e6
39.400000000000006,3.9428e6
39.5,3.9009e6
39.6,3.8589e6
39.7,3.8149e6
39.800000000000004,3.7774e6
39.900000000000006,3.7414e6
40.0,3.7101e6
40.1,3.6728e6
40.2,3.6344e6
40.300000000000004,3.6021e6
40.400000000000006,3.573e6
40.5,3.5387e6
40.6,3.5072e6
40.7,3.4765e6
40.800000000000004,3.4475e6
40.900000000000006,3.4153e6
41.0,3.3882e6
41.1,3.3598e6
41.2,3.3314e6
41.300000000000004,3.3022e6
41.400000000000006,3.2756e6
41.5,3.2463e6
41.6,3.2172e6
41.7,3.1921e6
41.800000000000004,3.1642e6
41.900000000000006,3.1363e6
42.0,3.1111e6
42.1,3.0853e6
42.2,3.0614e6
42.300000000000004,3.0358e6
42.400000000000006,3.0082e6
42.5,2.9813e6
42.6,2.958e6
42.7,2.936e6
42.800000000000004,2.9149e6
42.900000000000006,2.8908e6
43.0,2.8685e6
43.1,2.8462e6
43.2,2.8238e6
43.300000000000004,2.8036e6
43.400000000000006,2.7784e6
43.5,2.7602e6
43.6,2.7363e6
43.7,2.7142e6
43.800000000000004,2.6947e6
43.900000000000006,2.6738e6
44.0,2.6514e6
44.1,2.6317e6
44.2,2.6102e6
44.300000000000004,2.593e6
44.400000000000006,2.5718e6
44.5,2.5571e6
44.6,2.5388e6
44.7,2.5212e6
44.800000000000004,2.5071e6
44.900000000000006,2.4919e6
45.0,2.4778e6
45.1,2.4585e6
45.2,2.4413e6
45.300000000000004,2.4267e6
45.400000000000006,2.4109e6
45.5,2.3954e6
45.6,2.3811e6
45.7,2.3679e6
45.800000000000004,2.3525e6
45.900000000000006,2.3375e6
46.0,2.3256e6
46.1,2.3098e6
46.2,2.294e6
46.300000000000004,2.2811e6
46.400000000000006,2.2675e6
46.5,2.2521e6
46.6,2.2373e6
46.7,2.2237e6
46.800000000000004,2.2088e6
46.900000000000006,2.1941e6
47.0,2.1828e6
47.1,2.1676e6
47.2,2.1554e6
47.300000000000004,2.1428e6
47.400000000000006,2.1317e6
47.5,2.1224e6
47.6,2.1116e6
47.7,2.0977e6
47.800000000000004,2.0886e6
47.900000000000006,2.0778e6
48.0,2.0662e6
48.1,2.0541e6
48.2,2.045e6
48.300000000000004,2.0326e6
48.400000000000006,2.0222e6
48.5,2.0137e6
48.6,2.0017e6
48.7,1.9915e6
48.800000000000004,1.9815e6
48.900000000000006,1.9694e6
49.0,1.9576e6
49.1,1.9463e6
49.2,1.9333e6
49.300000000000004,1.9214e6
49.400000000000006,1.9105e6
49.5,1.8999e6
49.6,1.887e6
49.7,1.8729e6
49.800000000000004,1.8603e6
49.900000000000006,1.8496e6
50.0,1.8382e6
50.1,1.8281e6
50.2,1.8151e6
50.300000000000004,1.8026e6
50.400000000000006,1.7951e6
50.5,1.7845e6
50.6,1.7719e6
50.7,1.7587e6
50.800000000000004,1.7481e6
50.900000000000006,1.7366e6
51.0,1.7249e6
51.1,1.714e6
51.2,1.702e6
51.300000000000004,1.689e6
51.400000000000006,1.6781e6
51.5,1.6669e6
51.6,1.6511e6
51.7,1.6413e6
51.800000000000004,1.6284e6
51.900000000000006,1.6159e6
52.0,1.6065e6
52.1,1.5928e6
52.2,1.582e6
52.300000000000004,1.5661e6
52.400000000000006,1.5536e6
52.5,1.5408e6
52.6,1.5282e6
52.7,1.5139e6
52.800000000000004,1.5016e6
52.900000000000006,1.4886e6
53.0,1.4753e6
53.1,1.4629e6
53.2,1.4485e6
53.300000000000004,1.4352e6
53.400000000000006,1.4228e6
53.5,1.4086e6
53.6,1.396e6
53.7,1.3834e6
53.800000000000004,1.3694e6
53.900000000000006,1.3529e6
54.0,1.3369e6
54.1,1.3202e6
54.2,1.3029e6
54.300000000000004,1.2839e6
54.400000000000006,1.2618e6
54.5,1.2413e6
54.6,1.2172e6
54.7,1.1906e6
54.800000000000004,1.1632e6
54.900000000000006,1.1345e6
55.0,1.1043e6
55.1,1.0727e6
55.2,1.0404e6
55.300000000000004,1.0071e6
55.400000000000006,970500.0
55.5,930800.0
55.6,895800.0
55.7,859500.0
55.800000000000004,822500.0
55.900000000000006,785000.0
56.0,749200.0
56.1,712100.0
56.2,677400.0
56.300000000000004,641400.0
56.400000000000006,607800.0
56.5,573200.0
56.6,542000.0
56.7,511500.0
56.800000000000004,482700.0
56.900000000000006,453000.0
57.0,427000.0
57.1,400700.0
57.2,375200.0
57.300000000000004,353400.0
57.400000000000006,332300.0
57.5,311600.0
57.6,292300.0
57.7,276500.0
57.800000000000004,260600.0
57.900000000000006,245600.0
58.0,231700.0
58.1,218900.0
58.2,205800.0
58.300000000000004,193200.0
58.400000000000006,180300.0
58.5,171300.0
58.6,161200.0
58.7,151500.0
58.800000000000004,142600.0
58.900000000000006,134100.0
59.0,126900.0
59.1,120700.0
59.2,114600.0
59.300000000000004,109000.0
59.400000000000006,104100.0
59.5,98300.0
59.6,94300.0
59.7,90500.0
59.800000000000004,85800.0
59.900000000000006,81300.0
60.0,77800.0
60.1,74700.0
60.2,72000.0
60.300000000000004,68100.0
60.400000000000006,64400.0
60.5,61700.0
60.6,58800.0
60.7,56600.0
60.800000000000004,54800.0
60.900000000000006,51800.0
61.0,49500.0
61.1,48100.0
61.2,46100.0
61.300000000000004,44800.0
61.400000000000006,42600.0
61.5,41300.0
61.6,40300.0
61.7,39200.0
61.800000000000004,37400.0
61.900000000000006,36300.0
62.0,35100.0
62.1,33600.0
62.2,32600.0
62.300000000000004,31900.0
62.400000000000006,31100.0
62.5,30200.0
62.6,29400.0
62.7,28700.0
62.800000000000004,27700.0
62.900000000000006,27000.0
63.0,26200.0
63.1,25300.0
63.2,24100.0
63.300000000000004,23600.0
63.400000000000006,23100.0
63.5,22300.0
63.6,21100.0
63.7,20200.0
63.800000000000004,19000.0
63.900000000000006,18400.0
64.0,17800.0
64.10000000000001,17400.0
64.2,17200.0
64.3,16900.0
64.4,16200.0
64.5,15800.0
64.60000000000001,15300.0
64.7,14800.0
64.8,13900.0
64.9,13700.0
65.0,13200.0
65.10000000000001,13000.0
65.2,12900.0
65.3,12300.0
65.4,11800.0
65.5,11900.0
65.60000000000001,11200.0
65.7,11400.0
65.8,11100.0
65.9,10900.0
66.0,10700.0
66.10000000000001,10100.0
66.2,9800.0
66.3,9500.0
66.4,9400.0
66.5,9100.0
66.60000000000001,8800.0
66.7,8800.0
66.8,8800.0
66.9,8600.0
67.0,8500.0
67.10000000000001,8400.0
67.2,8200.0
67.3,8200.0
67.4,7900.0
67.5,7900.0
67.60000000000001,7500.0
67.7,7300.0
67.8,7100.0
67.9,7100.0
68.0,6800.0
68.10000000000001,6700.0
68.2,6600.0
68.3,6500.0
68.4,6500.0
68.5,6400.0
68.60000000000001,6400.0
68.7,6200.0
68.8,6100.0
68.9,6000.0
69.0,6000.0
69.10000000000001,6000.0
69.2,5900.0
69.3,5900.0
69.4,5900.0
69.5,5900.0
69.60000000000001,6000.0
69.7,5800.0
69.8,5800.0
69.9,5700.0
70.0,5700.0
70.10000000000001,5500.0
70.2,5600.0
70.3,5500.0
70.4,5500.0
70.5,5500.0
70.60000000000001,5600.0
70.7,5500.0
70.8,5500.0
70.9,5500.0
71.0,5400.0
71.10000000000001,5200.0
71.2,5100.0
71.3,5100.0
71.4,5100.0
71.5,5100.0
71.60000000000001,5100.0
71.7,5100.0
71.8,5100.0
71.9,5100.0
72.0,4800.0
72.10000000000001,4700.0
72.2,4800.0
72.3,4800.0
72.4,4800.0
72.5,4800.0
72.60000000000001,4600.0
72.7,4600.0
72.8,4500.0
72.9,4400.0
73.0,4300.0
73.10000000000001,4100.0
73.2,4100.0
73.3,4000.0
73.4,3900.0
73.5,3800.0
73.60000000000001,3800.0
73.7,3800.0
73.8,3700.0
73.9,3700.0
74.0,3800.0
74.10000000000001,3600.0
74.2,3600.0
74.3,3600.0
74.4,3600.0
74.5,3600.0
74.60000000000001,3600.0
74.7,3600.0
74.8,3600.0
74.9,3600.0
75.0,3500.0
75.10000000000001,3500.0
75.2,3500.0
75.3,3500.0
75.4,3500.0
75.5,3500.0
75.60000000000001,3500.0
75.7,3500.0
75.8,3500.0
75.9,3300.0
76.0,3200.0
76.10000000000001,3100.0
76.2,3100.0
76.3,3000.0
76.4,3000.0
76.5,2800.0
76.60000000000001,2800.0
76.7,2800.0
76.80000000000001,2800.0
76.9,2800.0
77.0,2800.0
77.10000000000001,2700.0
77.2,2700.0
77.30000000000001,2700.0
77.4,2700.0
77.5,2700.0
77.60000000000001,2700.0
77.7,2600.0
77.80000000000001,2500.0
77.9,2500.0
78.0,2400.0
78.10000000000001,2400.0
78.2,2400.0
78.30000000000001,2400.0
78.4,2300.0
78.5,2300.0
78.60000000000001,2200.0
78.7,2200.0
78.80000000000001,2100.0
78.9,2100.0
79.0,2100.0
79.10000000000001,2200.0
79.2,2200.0
79.30000000000001,2200.0
79.4,2200.0
79.5,2200.0
79.60000000000001,2200.0
79.7,2100.0
79.80000000000001,2100.0
79.9,2000.0
80.0,2100.0
80.10000000000001,2200.0
80.2,2200.0
80.30000000000001,2100.0
80.4,2000.0
80.5,2000.0
80.60000000000001,2000.0
80.7,2100.0
80.80000000000001,2100.0
80.9,2100.0
81.0,2100.0
81.10000000000001,2100.0
81.2,2100.0
81.30000000000001,2000.0
81.4,1900.0
81.5,1900.0
81.60000000000001,1800.0
81.7,1800.0
81.80000000000001,1800.0
81.9,1800.0
82.0,1700.0
82.10000000000001,1500.0
82.2,1500.0
82.30000000000001,1500.0
82.4,1500.0
82.5,1500.0
82.60000000000001,1500.0
82.7,1500.0
82.80000000000001,1500.0
82.9,1400.0
83.0,1400.0
83.10000000000001,1400.0
83.2,1400.0
83.30000000000001,1500.0
83.4,1500.0
83.5,1500.0
83.60000000000001,1500.0
83.7,1500.0
83.80000000000001,1500.0
83.9,1500.0
84.0,1500.0
84.10000000000001,1500.0
84.2,1400.0
84.30000000000001,1400.0
84.4,1400.0
84.5,1400.0
84.60000000000001,1400.0
84.7,1400.0
84.80000000000001,1400.0
84.9,1400.0
85.0,1400.0
85.10000000000001,1200.0
85.2,1100.0
85.30000000000001,1100.0
85.4,1100.0
85.5,1000.0
85.60000000000001,1000.0
85.7,900.0
85.80000000000001,900.0
85.9,900.0
86.0,900.0
86.10000000000001,900.0
86.2,900.0
86.30000000000001,900.0
86.4,800.0
86.5,800.0
86.60000000000001,700.0
86.7,700.0
86.80000000000001,500.0
86.9,500.0
87.0,500.0
87.10000000000001,400.0
87.2,400.0
87.30000000000001,400.0
87.4,400.0
87.5,400.0
87.60000000000001,400.0
87.7,400.0
87.80000000000001,400.0
87.9,400.0
88.0,400.0
88.10000000000001,400.0
88.2,400.0
88.30000000000001,400.0
88.4,300.0
88.5,300.0
88.60000000000001,300.0
88.7,300.0
88.80000000000001,300.0
88.9,300.0
89.0,100.0
89.10000000000001,100.0
89.2,100.0
89.30000000000001,100.0
89.4,100.0
89.5,100.0
89.60000000000001,100.0
89.7,100.0
89.80000000000001,100.0
89.9,100.0
90.0,100.0
90.10000000000001,100.0
90.2,100.0
90.30000000000001,100.0
90.4,100.0
90.5,100.0
90.60000000000001,100.0
90.7,100.0
90.80000000000001,100.0
90.9,100.0
91.0,100.0
91.10000000000001,100.0
91.2,100.0
91.30000000000001,100.0
91.4,100.0
91.5,100.0
91.60000000000001,100.0
91.7,100.0
91.80000000000001,100.0
91.9,100.0
92.0,100.0
92.10000000000001,100.0
92.2,100.0
92.30000000000001,100.0
92.4,100.0
92.5,100.0
92.60000000000001,100.0
92.7,100.0
92.80000000000001,100.0
92.9,100.0
93.0,100.0
93.10000000000001,100.0
93.2,100.0
93.30000000000001,100.0
93.4,100.0
93.5,100.0
93.60000000000001,100.0
93.7,100.0
93.80000000000001,100.0
93.9,100.0
94.0,100.0
94.10000000000001,100.0
94.2,100.0
94.30000000000001,100.0
94.4,100.0
94.5,100.0
94.60000000000001,100.0
94.7,100.0
94.80000000000001,100.0
94.9,100.0
95.0,100.0
95.10000000000001,100.0
95.2,100.0
95.30000000000001,100.0
95.4,100.0
95.5,100.0
95.60000000000001,100.0
95.7,100.0
95.80000000000001,100.0
95.9,100.0
96.0,100.0
96.10000000000001,100.0
96.2,100.0
96.30000000000001,100.0
96.4,200.0
96.5,200.0
96.60000000000001,200.0
96.7,200.0
96.80000000000001,200.0
96.9,100.0
97.0,100.0
97.10000000000001,100.0
97.2,100.0
97.30000000000001,100.0
97.4,100.0
97.5,100.0
97.60000000000001,100.0
97.7,100.0
97.80000000000001,100.0
97.9,100.0
98.0,100.0
98.10000000000001,100.0
98.2,100.0
98.30000000000001,100.0
98.4,100.0
98.5,100.0
98.60000000000001,100.0
98.7,100.0
98.80000000000001,100.0
98.9,100.0
99.0,100.0
99.10000000000001,0.0
99.2,0.0
99.30000000000001,0.0
99.4,0.0
99.5,0.0
99.60000000000001,0.0
99.7,0.0
99.80000000000001,0.0
99.9,0.0
100.0,0.0
100.10000000000001,0.0
100.2,0.0
100.30000000000001,0.0
100.4,0.0
100.5,0.0
100.60000000000001,0.0
100.7,0.0
100.80000000000001,0.0
100.9,0.0
101.0,0.0
101.10000000000001,0.0
101.2,0.0
101.30000000000001,0.0
101.4,0.0
101.5,0.0
101.60000000000001,0.0
101.7,0.0
101.80000000000001,0.0
101.9,0.0
102.0,0.0
102.10000000000001,0.0
102.2,0.0
102.30000000000001,0.0
102.4,0.0
102.5,0.0
102.60000000000001,0.0
102.7,0.0
102.80000000000001,0.0
102.9,0.0
103.0,0.0
103.10000000000001,0.0
103.2,0.0
103.30000000000001,0.0
103.4,0.0
103.5,0.0
103.60000000000001,0.0
103.7,0.0
103.80000000000001,0.0
103.9,0.0
104.0,0.0
104.10000000000001,0.0
104.2,0.0
104.30000000000001,0.0
104.4,0.0
104.5,0.0
104.60000000000001,0.0
104.7,0.0
104.80000000000001,0.0
104.9,0.0
105.0,0.0
105.10000000000001,0.0
105.2,0.0
105.30000000000001,0.0
105.4,0.0
105.5,0.0
105.60000000000001,0.0
105.7,0.0
105.80000000000001,0.0
105.9,0.0
106.0,0.0
106.10000000000001,0.0
106.2,0.0
106.30000000000001,0.0
106.4,0.0
106.5,0.0
106.60000000000001,0.0
106.7,0.0
106.80000000000001,0.0
106.9,0.0
107.0,0.0
107.10000000000001,0.0
107.2,0.0
107.30000000000001,0.0
107.4,0.0
107.5,0.0
107.60000000000001,0.0
107.7,0.0
107.80000000000001,0.0
107.9,0.0
108.0,0.0
108.10000000000001,0.0
108.2,0.0
108.30000000000001,0.0
108.4,0.0
108.5,0.0
108.60000000000001,0.0
108.7,0.0
108.80000000000001,0.0
108.9,0.0
109.0,0.0
109.10000000000001,0.0
109.2,0.0
109.30000000000001,0.0
109.4,0.0
109.5,0.0
109.60000000000001,0.0
109.7,0.0
109.80000000000001,0.0
109.9,0.0
110.0,0.0
110.10000000000001,0.0
110.2,0.0
110.30000000000001,0.0
110.4,0.0
110.5,0.0
110.60000000000001,0.0
110.7,0.0
110.80000000000001,0.0
110.9,0.0
111.0,0.0
111.10000000000001,0.0
111.2,0.0
111.30000000000001,0.0
111.4,0.0
111.5,0.0
111.60000000000001,0.0
111.7,0.0
111.80000000000001,0.0
111.9,0.0
112.0,0.0
112.10000000000001,0.0
112.2,0.0
112.30000000000001,0.0
112.4,0.0
112.5,0.0
112.60000000000001,0.0
112.7,0.0
112.80000000000001,0.0
112.9,0.0
113.0,0.0
113.10000000000001,0.0
113.2,0.0
113.30000000000001,0.0
113.4,0.0
113.5,0.0
113.60000000000001,0.0
113.7,0.0
113.80000000000001,0.0
113.9,0.0
114.0,0.0
114.10000000000001,0.0
114.2,0.0
114.30000000000001,0.0
114.4,0.0
114.5,0.0
114.60000000000001,0.0
114.7,0.0
114.80000000000001,0.0
114.9,0.0
115.0,0.0
115.10000000000001,0.0
115.2,0.0
115.30000000000001,0.0
115.4,0.0
115.5,0.0
115.60000000000001,0.0
115.7,0.0
115.80000000000001,0.0
115.9,0.0
116.0,0.0
116.10000000000001,0.0
116.2,0.0
116.30000000000001,0.0
116.4,0.0
116.5,0.0
116.60000000000001,0.0
116.7,0.0
116.80000000000001,0.0
116.9,0.0
117.0,0.0
117.10000000000001,0.0
117.2,0.0
117.30000000000001,0.0
117.4,0.0
117.5,0.0
117.60000000000001,0.0
117.7,0.0
117.80000000000001,0.0
117.9,0.0
118.0,0.0
118.10000000000001,0.0
118.2,0.0
118.30000000000001,0.0
118.4,0.0
118.5,0.0
118.60000000000001,0.0
118.7,0.0
118.80000000000001,0.0
118.9,0.0
119.0,0.0
119.10000000000001,0.0
119.2,0.0
119.30000000000001,0.0
119.4,0.0
119.5,0.0
119.60000000000001,0.0
119.7,0.0
119.80000000000001,0.0
119.9,0.0
120.0,0.0
120.10000000000001,0.0
120.2,0.0
120.30000000000001,0.0
120.4,0.0
120.5,0.0
120.60000000000001,0.0
120.7,0.0
120.80000000000001,0.0
120.9,0.0
121.0,0.0
121.10000000000001,0.0
121.2,0.0
121.30000000000001,0.0
121.4,0.0
121.5,0.0
121.60000000000001,0.0
121.7,0.0
121.80000000000001,0.0
121.9,0.0
122.0,0.0
122.10000000000001,0.0
122.2,0.0
122.30000000000001,0.0
122.4,0.0
122.5,0.0
122.60000000000001,0.0
122.7,0.0
122.80000000000001,0.0
122.9,0.0
123.0,0.0
123.10000000000001,0.0
123.2,0.0
123.30000000000001,0.0
123.4,0.0
123.5,0.0
123.60000000000001,0.0
123.7,0.0
123.80000000000001,0.0
123.9,0.0
124.0,0.0
124.10000000000001,0.0
124.2,0.0
124.30000000000001,0.0
124.4,0.0
124.5,0.0
124.60000000000001,0.0
124.7,0.0
124.80000000000001,0.0
124.9,0.0
125.0,0.0
125.10000000000001,0.0
125.2,0.0
125.30000000000001,0.0
125.4,0.0
125.5,0.0
125.60000000000001,0.0
125.7,0.0
125.80000000000001,0.0
125.9,0.0
126.0,0.0
126.10000000000001,0.0
126.2,0.0
126.30000000000001,0.0
126.4,0.0
126.5,0.0
126.60000000000001,0.0
126.7,0.0
126.80000000000001,0.0
126.9,0.0
127.0,0.0
127.10000000000001,0.0
